Episode,Reward,Avg Reward,Loss,Average Q,Total Frames,Number of completed tasks,Energy Consumption,Epsilon,The Ratio Energy to Tasks
248,4897.797146865312,217882.75805816337,0.0,0.0,24838,56,6151.18394615097,0.0944361239671707,46.75193052508205
249,4846.2892013780365,218040.2374531384,0.0,0.0,24938,37,6671.945395932788,0.0943986251950264,83.27094903718239
250,4836.801555763697,218215.7321579373,0.0,0.0,25038,34,6209.74239333936,0.094361126422882,91.97329954966484
251,4839.190417114296,218409.0371841947,0.0,0.0,25138,36,6556.383559893995,0.0943236276507377,88.55522762864146
252,4862.15486350836,218620.0321108908,0.0,0.0,25238,47,6616.568643116626,0.0942861288785934,64.94395918521084
253,4845.590759991668,218848.44278918763,0.0,0.0,25338,39,6239.430359480471,0.0942486226558685,76.04630672784063
254,4879.4051612732,219094.1969333852,0.0,0.0,25438,51,6237.352946566109,0.0942111238837242,53.28576252007042
255,4832.304178674996,219356.9073115292,0.0,0.0,25538,34,6591.958312398191,0.0941736251115799,96.70482660097802
256,4875.580482699617,219636.54438121564,0.0,0.0,25638,47,6058.281609797984,0.0941361263394355,57.9456562959599
257,4870.65314129804,219932.89222222727,0.0,0.0,25738,47,6287.212605326942,0.0940986275672912,60.00949144766646
258,4853.405603159743,220245.6906806952,0.0,0.0,25838,41,6408.713787920498,0.0940611287951469,71.63062328576372
259,4853.807242918876,220574.75148657063,0.0,0.0,25938,39,6128.212938895051,0.0940236300230026,74.08700788608164
260,4861.114306232601,220919.9157127316,0.0,0.0,26038,44,6061.427714507086,0.0939861238002777,67.17046666839782
261,4852.932202309312,221280.96773946483,0.0,0.0,26138,40,6294.482960157177,0.0939486250281333,72.27553538780266
262,4852.062464454502,221657.7230301183,0.0,0.0,26238,40,6656.706684096705,0.093911126255989,78.5265617017023
263,4845.889882912394,222049.97975752025,0.0,0.0,26338,39,6245.144348491842,0.0938736274838447,76.63584304054399
264,1370.057163956459,222444.44608382465,0.0,0.0,26366,14,6620.201692009818,0.0938631296157836,45.14810744784024
265,4796.317638810371,221626.22003703885,0.0,0.0,26465,38,6443.913162785351,0.0938260033726692,81.70529967927958
266,4867.999772418869,220832.35523319684,0.0,0.0,26565,44,6408.542271738205,0.0937885046005249,64.35296666839977
267,4845.598483978778,220062.4953849208,0.0,0.0,26665,38,6447.653377036289,0.0937509983777999,81.57698306746045
268,4853.773425578303,219316.40316906897,0.0,0.0,26765,41,6161.252503155517,0.0937134996056556,73.6907213664119
269,4873.7292174423565,218593.88841117697,0.0,0.0,26865,48,6174.087890852211,0.0936760008335113,59.26004026163442
270,4851.998079538491,217894.6099174744,0.0,0.0,26965,41,6243.758170649867,0.093638502061367,72.6744877189848
271,4860.727083380752,217218.3434975614,0.0,0.0,27065,45,6221.84948584766,0.0936010032892227,65.10715296782679
272,4851.256663266002,216564.8015813228,0.0,0.0,27165,41,6140.807102197595,0.0935635045170784,73.46733375555635
273,4889.468254534884,215933.8748186864,0.0,0.0,27265,51,6408.824558138662,0.0935259982943534,50.877462595260525
274,4861.604074941432,215325.21517459612,0.0,0.0,27365,42,6051.310062648589,0.0934884995222091,69.09062738501433
275,4864.9015353347495,214738.59256247527,0.0,0.0,27465,47,6158.3166540889,0.0934510007500648,62.55311922813757
276,4853.272167376934,214173.72633082952,0.0,0.0,27565,43,6517.493508077906,0.0934135019779205,70.39993312368088
277,4862.234028683743,213630.41393548585,0.0,0.0,27665,45,6365.74465923317,0.0933760032057762,65.16333300253739
278,4855.323393489045,213108.39884546172,0.0,0.0,27765,40,6605.649710455064,0.0933385044336319,74.77656399218704
279,4841.188478025913,212607.4023935023,0.0,0.0,27865,35,6111.923960655075,0.0933009982109069,86.45931091801529
280,4886.72485229274,212127.3622324901,0.0,0.0,27965,55,6156.774232103633,0.0932634994387626,50.22657276655452
281,4873.2131730982655,211668.007509404,0.0,0.0,28065,45,6148.550376320803,0.0932260006666183,58.80153369696329
282,4866.71250775439,211229.09597343416,0.0,0.0,28165,46,6078.295204883178,0.093188501894474,63.54614765071117
283,4861.164254430987,210810.3921393178,0.0,0.0,28265,44,6382.754077418729,0.0931510031223297,66.20375784543913
284,4834.228524868231,210411.5887830719,0.0,0.0,28365,35,6276.160510915944,0.0931135043501854,93.64452999271413
285,4878.168182955167,210032.63079359333,0.0,0.0,28465,48,6382.597739710816,0.0930759981274604,56.63525327060521
286,4858.948239291916,209673.24375957905,0.0,0.0,28565,43,6681.2400575325055,0.0930384993553161,69.31193864034275
287,4863.203204203179,209333.2385910933,0.0,0.0,28665,43,6309.182627717157,0.0930010005831718,65.28928096988273
288,4875.961640227775,209012.4582391377,0.0,0.0,28765,50,6612.9578035633485,0.0929635018110275,56.82522926193487
289,4866.681627369573,208710.6718262556,0.0,0.0,28865,45,6485.208241494767,0.0929260030388832,64.66313278159457
290,4857.490613422997,208427.65195440143,0.0,0.0,28965,45,6399.047569357521,0.0928885042667388,69.81746048044103
291,4835.035108668613,208163.1289142336,0.0,0.0,29065,32,6043.918968703388,0.0928509980440139,95.95897283472505
292,4859.25857189126,207916.99599233267,0.0,0.0,29165,43,6581.629035452653,0.0928134992718696,68.7492169503239
293,4866.617198789492,207689.090563774,0.0,0.0,29265,47,6067.906608417046,0.0927760004997253,63.72335372402387
294,4868.395908027538,207479.2332937412,0.0,0.0,29365,47,6454.928095738673,0.092738501727581,60.07047612489631
295,4868.663170353189,207287.2421646219,0.0,0.0,29465,45,6008.945891971844,0.0927010029554367,60.121187816278606
296,4862.993304790231,207112.91761988995,0.0,0.0,29565,45,6250.601152364254,0.0926635041832923,65.46150386745285
297,4841.331115594512,206956.00911611452,0.0,0.0,29665,38,6116.752726048912,0.0926259979605674,80.75211973013096
298,4824.462099702825,206816.2854922966,0.0,0.0,29765,29,6206.62329865299,0.0925884991884231,108.4681870846438
299,4840.755493931763,206693.6292109505,0.0,0.0,29865,37,5815.479667707344,0.0925510004162788,84.45512920455626
300,4850.038247766264,206587.90100538664,0.0,0.0,29965,41,6215.993635572698,0.0925135016441345,74.31041267737902
301,4840.621623225015,206498.90153503587,0.0,0.0,30065,36,6449.271508663973,0.0924760028719902,83.71608992345702
302,4843.158089433855,206426.47354003208,0.0,0.0,30165,38,6041.710555571804,0.0924385040998458,84.23283223760633
303,4870.126705480099,206370.5421986319,0.0,0.0,30265,46,6230.133073003051,0.0924009978771209,61.99267508707493
304,4832.241098614788,206330.82103356425,0.0,0.0,30365,35,6245.969465674874,0.0923634991049766,93.40441416478632
305,4844.790417479584,206307.1921323776,0.0,0.0,30465,39,6271.868565873641,0.0923260003328323,81.39175974359983
306,4878.157945499814,206299.60693069547,0.0,0.0,30565,49,6559.261720515974,0.092288501560688,58.00756508059359
307,4851.236936888221,206307.8217528453,0.0,0.0,30665,42,6483.912009648295,0.0922510027885437,74.54040300394124
308,4850.087107819301,206331.67947940787,0.0,0.0,30765,41,6276.996907035836,0.0922135040163993,76.57756596521038
309,4868.807533465006,206371.089115907,0.0,0.0,30865,45,6285.296959675355,0.092176005244255,62.01227829927165
310,4854.75568591684,206425.8554611293,0.0,0.0,30965,43,6607.902491863603,0.0921384990215301,69.80486224962027
311,4869.250337619305,206495.87731163108,0.0,0.0,31065,49,6491.17999510419,0.0921010002493858,61.30646501101342
312,4864.837623733532,206580.9943503844,0.0,0.0,31165,42,6377.48086102485,0.0920635014772415,65.18138188313225
313,4854.878364081495,206681.030638458,0.0,0.0,31265,41,6125.5973203343765,0.0920260027050972,70.51062288733623
314,4857.462445763202,206795.852291197,0.0,0.0,31365,43,6452.22190381538,0.0919885039329528,71.0168925086104
315,4846.172044276813,206925.2832120968,0.0,0.0,31465,38,6205.41264382854,0.0919509977102279,78.18322697444896
316,4857.527289689722,207069.2209640625,0.0,0.0,31565,46,6630.562575136148,0.0919134989380836,68.42205286625476
317,4869.356569326046,207227.5658891897,0.0,0.0,31665,47,6357.893567393653,0.0918760001659393,61.69535027865873
318,4868.24161897201,207400.1790016798,0.0,0.0,31765,46,6429.690314966172,0.091838501393795,61.08702678854878
319,4848.201095908531,207586.8639106415,0.0,0.0,31865,36,6142.852461114929,0.0918010026216507,80.85093953283084
320,4856.13979955879,207787.5138351223,0.0,0.0,31965,41,6330.120231115196,0.0917635038495063,72.36562396136536
321,4854.568724735465,208001.99378716765,0.0,0.0,32065,39,6058.090002902749,0.091726005077362,69.510619828829
322,4832.099260609131,208230.1057496047,0.0,0.0,32165,32,6482.927500787017,0.0916884988546371,98.5623841006818
323,4864.233916756173,208471.82268115244,0.0,0.0,32265,45,6339.884974822414,0.0916510000824928,64.03950768689327
324,4876.938717532612,208727.0580891754,0.0,0.0,32365,47,6617.899055645263,0.0916135013103485,56.90159922089128
325,4868.489667973132,208995.6616531859,0.0,0.0,32465,46,6405.806086533748,0.0915760025382042,63.577014544871815
326,4875.782159337192,209277.5330307478,0.0,0.0,32565,50,6225.865843551344,0.0915385037660598,54.17013325342152
327,4862.531399794738,209572.5104712508,0.0,0.0,32665,44,6124.470092212126,0.0915009975433349,64.78592708938099
328,4838.425608182733,209880.4011966388,0.0,0.0,32765,37,6664.772808455252,0.0914634987711906,81.89503679823719
329,4843.322449120111,210201.1026523248,0.0,0.0,32865,41,6034.486892004624,0.0914259999990463,79.11283888306012
330,4868.753792373405,210534.5755608235,0.0,0.0,32965,46,6466.030002267356,0.091388501226902,63.60201454487042
331,4843.875335899182,210880.62958233093,0.0,0.0,33065,40,6030.104280885336,0.0913510024547576,80.31351697516293
332,4859.309758557996,211239.1977231043,0.0,0.0,33165,45,6388.270015310645,0.0913135036826133,66.45277315406064
333,2204.782306531619,211602.21989389256,0.0,0.0,33210,26,6651.778838150818,0.0912966281175613,44.28931635212883
334,4808.761581229866,210984.92598848164,0.0,0.0,33309,41,6431.208272067508,0.0912595018744468,72.56083126109675
335,4868.531310069633,210385.79612807336,0.0,0.0,33409,44,6153.495016076992,0.0912220031023025,61.07654697252835
336,4866.079202354025,209804.66133865368,0.0,0.0,33509,46,6294.208161227484,0.0911845043301582,64.21357236660702
337,4863.643073913594,209241.3546931771,0.0,0.0,33609,47,6649.035629731608,0.0911469981074333,65.10732743051743
338,4857.6238001573,208695.70066448845,0.0,0.0,33709,44,6144.57300116093,0.091109499335289,68.2115805630397
339,4861.063154364001,208167.553609952,0.0,0.0,33809,43,6557.655653264485,0.0910720005631446,67.48132275769743
340,4847.081799050589,207656.71850822525,0.0,0.0,33909,42,6119.630694771641,0.0910345017910003,74.77115352816733
341,4856.744127789585,207163.07175249627,0.0,0.0,34009,43,6308.663961212188,0.090997003018856,70.01642853200839
342,4838.934371589596,206686.41108388995,0.0,0.0,34109,36,6507.045890173621,0.0909595042467117,88.7520868261094
343,4839.749794986892,206226.59073834235,0.0,0.0,34209,37,6524.252954863359,0.0909219980239868,86.46163386903395
344,4869.18070208736,205783.5495852388,0.0,0.0,34309,46,6624.929220135774,0.0908844992518425,62.014670100076685
345,4840.21331560929,205357.05841948136,0.0,0.0,34409,36,6163.296953993252,0.0908470004796981,85.73788206362971
346,4853.734197558937,204947.01312268391,0.0,0.0,34509,41,6087.50085014732,0.0908095017075538,72.13824617241725
347,4866.011994189335,204553.3072011387,0.0,0.0,34609,44,6130.490518377681,0.0907720029354095,62.83625724821568
348,4851.640364066901,204175.75902230744,0.0,0.0,34709,39,6683.925463171459,0.0907345041632652,74.74755146491542
349,4849.440887542514,203814.22380703385,0.0,0.0,34809,40,6600.760216521677,0.0906969979405403,77.9124776108325
350,4864.774503672292,203468.60837789768,0.0,0.0,34909,47,6221.792042185457,0.090659499168396,65.87329034756903
351,4864.481617059399,203138.7762228392,0.0,0.0,35009,43,6159.874442348239,0.0906220003962516,65.48144977274595
352,4821.382823453416,202824.4711134848,0.0,0.0,35109,30,6013.256742289278,0.0905845016241073,114.15730577748305
353,4850.314589299975,202525.64319285355,0.0,0.0,35209,36,6119.612979929143,0.090547002851963,83.02648571736164
354,4839.602975378264,202242.1314942412,0.0,0.0,35309,38,6554.824659355527,0.0905095040798187,81.06357278039037
355,4855.257527017835,201973.8509218203,0.0,0.0,35409,39,6612.715357250826,0.0904719978570938,73.35919261802505
356,4854.955912500358,201720.6726380755,0.0,0.0,35509,43,6075.721283078146,0.0904344990849495,70.57250941532182
357,4830.875518440807,201482.4028238445,0.0,0.0,35609,32,6032.161152572439,0.0903970003128051,96.84345452418027
358,4839.285735687139,201258.94032260563,0.0,0.0,35709,37,6370.113207527035,0.0903595015406608,89.12055960228285
359,4840.129661351151,201050.16408432176,0.0,0.0,35809,37,6360.075897923007,0.0903220027685165,83.97221377919227
360,4840.835502954098,200855.9540177264,0.0,0.0,35909,40,6218.736793245368,0.0902845039963722,84.17028162359748
361,4859.782437041984,200676.2417482863,0.0,0.0,36009,42,6633.2184511585965,0.0902470052242279,66.58511974164797
362,4872.765304365748,200510.94322497083,0.0,0.0,36109,46,6017.649893455599,0.0902094990015029,59.71872361414653
363,4858.221654616384,200359.8996980874,0.0,0.0,36209,39,6343.0402948905285,0.0901720002293586,72.19358193184412
364,4849.47699862931,200222.9700453201,0.0,0.0,36309,41,6522.45255267476,0.0901345014572143,75.51611005129199
365,4841.434613009333,200100.01660544504,0.0,0.0,36409,36,6452.590775885367,0.09009700268507,85.32224644966885
366,4866.004819508002,199990.9920802818,0.0,0.0,36509,46,6446.428097568212,0.0900595039129257,61.57468960043384
367,4836.746849910647,199895.7034135431,0.0,0.0,36609,37,6169.664485860153,0.0900219976902008,87.15641344904843
368,4849.146566207986,199814.0725351505,0.0,0.0,36709,38,6509.319813181003,0.0899844989180564,79.09980209031959
369,4849.023023541988,199745.98837238035,0.0,0.0,36809,41,6126.652925400651,0.0899470001459121,75.30318940621616
370,4840.247330987797,199691.3177289001,0.0,0.0,36909,39,6365.453113310004,0.0899095013737678,81.51378718751836
371,4858.9504397778655,199650.0027083411,0.0,0.0,37009,41,6101.832864832762,0.0898720026016235,67.17669777301631
372,4871.291518788348,199621.9689788275,0.0,0.0,37109,45,6296.687562694224,0.0898345038294792,61.06786549938196
373,4847.597670876188,199607.0466534045,0.0,0.0,37209,37,6199.849095702167,0.0897970050573349,82.09210974049583
374,4853.265218699817,199605.1459543004,0.0,0.0,37309,37,6006.063773389578,0.0897594988346099,80.71269358570586
375,4845.441962050943,199616.14217902665,0.0,0.0,37409,41,6037.79842557352,0.0897220000624656,74.79240928215745
376,4824.691312898474,199639.8776580326,0.0,0.0,37509,30,6490.334973245963,0.0896845012903213,108.9269194138576
377,4829.876149767835,199676.26500262524,0.0,0.0,37609,35,6087.611891747867,0.089647002518177,92.23952339775737
378,4820.5418425599055,199725.1794373324,0.0,0.0,37709,31,6301.788399291976,0.0896095037460327,111.44155835416242
379,4880.475676814065,199786.67978469047,0.0,0.0,37809,47,6523.195308519531,0.0895719975233078,56.050673568082544
380,4849.205498911382,199860.5848690676,0.0,0.0,37909,42,6615.859976262879,0.0895344987511634,76.73863303302191
381,4830.811836097448,199946.749120113,0.0,0.0,38009,32,6282.203850793883,0.0894969999790191,101.2351532768398
382,4870.923820096097,200045.18124405143,0.0,0.0,38109,44,6146.5534893194745,0.0894595012068748,60.288821152523845
383,4841.893321763928,200155.7097978698,0.0,0.0,38209,39,6396.452677327115,0.0894220024347305,82.12508757723471
384,4840.40930999862,200278.2366690969,0.0,0.0,38309,35,6516.301182141277,0.0893845036625862,86.10838441645777
385,4855.464444048004,200412.70760949905,0.0,0.0,38409,41,6545.067818960959,0.0893470048904419,70.49139706969898
386,4844.34859118826,200559.00130625884,0.0,0.0,38509,38,6670.873472118709,0.0893094986677169,83.43582418214416
387,4840.291004274273,200717.01588861333,0.0,0.0,38609,38,6575.989708843986,0.0892719998955726,84.83770478922126
388,4880.250428385305,200886.763687584,0.0,0.0,38709,47,6525.078056849356,0.0892345011234283,56.25166806759513
389,4871.737968675385,201068.13262083856,0.0,0.0,38809,46,6494.365655355242,0.089197002351284,62.32998053115696
390,4859.36927066365,201261.00189016512,0.0,0.0,38909,43,6339.772357994972,0.0891595035791397,70.23199516122479
391,4841.097165194922,201465.2368702737,0.0,0.0,39009,37,6198.242459298765,0.0891219973564148,85.51040703779468
392,4858.340066180914,201680.7946750793,0.0,0.0,39109,42,6345.871600405211,0.0890844985842704,68.16917476733562
393,4843.956698579539,201907.55258417176,0.0,0.0,39209,36,6419.142592381359,0.0890469998121261,85.95186637944182
394,4858.946190644696,202145.46348154885,0.0,0.0,39309,44,6359.1288625111165,0.0890095010399818,70.07338457259506
395,4863.504763263627,202394.4543864222,0.0,0.0,39409,44,6002.728663733249,0.0889720022678375,64.67910012657904
396,4823.368741033191,202654.3404724827,0.0,0.0,39509,33,6529.596315917677,0.0889345034956932,104.18115026776935
397,4836.08055882965,202925.0715544896,0.0,0.0,39609,35,6522.306485574311,0.0888970047235488,90.52221986691416
398,4843.620595591201,203206.58498845543,0.0,0.0,39709,38,6007.434346031415,0.0888594985008239,77.39161989836583
399,4849.201918139122,203498.8138600468,0.0,0.0,39809,40,6191.7783181443,0.0888219997286796,75.44541807603818
400,4845.087687694526,203801.6677439685,0.0,0.0,39909,37,6464.9029572508325,0.0887845009565353,80.9480336118211
401,4854.082351351506,204115.08972386923,0.0,0.0,40009,43,6630.901839854211,0.088747002184391,70.12232386431559
402,4884.604436879279,204439.076866244,0.0,0.0,40109,50,6521.224006937783,0.0887095034122467,52.30099950343778
403,4871.688635808823,204773.51874711155,0.0,0.0,40209,46,6556.878304437258,0.0886719971895217,60.51383721963034
404,4854.912704272778,205118.29650191125,0.0,0.0,40309,43,6461.703057766746,0.0886344984173774,70.31478836947882
405,4849.762335111504,205473.3210715521,0.0,0.0,40409,41,6671.305354454481,0.0885969996452331,74.70835147660776
406,4878.758372628421,205838.58817002183,0.0,0.0,40509,51,6218.243806746585,0.0885595008730888,53.5956095705464
407,4847.524264914624,206213.9459304229,0.0,0.0,40609,40,6671.101437085819,0.0885220021009445,75.61604573936856
408,4864.782512667356,206599.3625343248,0.0,0.0,40709,42,6183.181459363519,0.0884845033288002,65.45175991007653
409,4836.132316885516,206994.69450190745,0.0,0.0,40809,34,6574.599839856564,0.0884470045566558,92.57679353361806
